Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3Am0IbOxmvlSXro7N5iSfZ,"Strawberry Fields Forever - Remastered 2009","Magical Mystery Tour (Remastered)","The Beatles",1967-11-27,247320,72,false,kootlefoosh,2025-05-03T09:27:32Z,"classic rock,psychedelic rock","EMI Catalogue",0.39,0.502,10,-12.277,1,0.178,0.336,0.000129,0.0713,0.289,97.873,4
spotify:track:3Um9toULmYFGCpvaIPFw7l,"What's Going On","What's Going On","Marvin Gaye",1971-05-21,233000,74,false,kootlefoosh,2025-05-03T09:27:32Z,"motown,classic soul,soul,northern soul,quiet storm","UNI/MOTOWN",0.283,0.716,1,-9.632,0,0.0986,0.447,0,0.399,0.828,201.96,4
spotify:track:3wWZfpPJXnW5cS6ULwdJqW,"Saturday Night Inside Out","Wildflower","The Avalanches",2016-07-08,307238,32,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics","Universal Music Australia Pty. Ltd.",0.62,0.818,2,-9.003,0,0.0522,0.485,0.775,0.337,0.57,113.601,4
spotify:track:2wXAroYmoKURbCynmnlUmq,"(2 Lakes)","No Flashlight","Mount Eerie",2015-09-25,68359,10,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.693,0.329,1,-20.588,1,0.502,0.866,0.653,0.129,0.801,74.404,4
spotify:track:1vXuYPpkLjn1v06E2EsWQY,"Crimson & Clover - Single Version","The Essentials: Tommy James & The Shondells","Tommy James & The Shondells",2002-06-04,208666,55,false,kootlefoosh,2025-05-03T09:27:32Z,"","Rhino",0.404,0.591,11,-12.277,1,0.0724,0.256,0.0346,0.177,0.654,82.44,4
spotify:track:6KOtheMY0KN4s9TrQHr9It,"She's A Rainbow","She's A Rainbow / Dandelion / We Love You","The Rolling Stones",2020-10-09,253720,71,false,kootlefoosh,2025-05-03T09:27:32Z,"classic rock,rock","ABKCO Music & Records, Inc.",0.464,0.824,10,-7.359,1,0.0374,0.467,0.018,0.33,0.539,109.298,4
spotify:track:0ofHAoxe9vBkTCp2UQIavz,"Dreams - 2004 Remaster","Rumours (Super Deluxe)","Fleetwood Mac",1977-02-04,257800,93,false,kootlefoosh,2025-05-03T09:27:32Z,"yacht rock,classic rock,soft rock","Rhino/Warner Records",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
spotify:track:1H4idkmruFoJBg1DvUv2tY,"Band On The Run - 2010 Remaster","Band On The Run","Paul McCartney;Wings",1973-12-05,313026,74,false,kootlefoosh,2025-05-03T09:27:32Z,"","Paul McCartney Catalog",0.479,0.601,7,-8.806,1,0.0319,0.0823,0.00141,0.111,0.669,124.966,4
spotify:track:0iOZM63lendWRTTeKhZBSC,"Mrs. Robinson - From ""The Graduate"" Soundtrack","Bookends","Simon & Garfunkel",1968-04-03,247420,75,false,kootlefoosh,2025-05-03T09:27:32Z,"folk rock,folk","Columbia",0.606,0.457,6,-14.035,0,0.0497,0.713,0.0000253,0.0747,0.813,92.033,4
spotify:track:0xeBC6N81ZBYDtxuBFGSuO,"Deacon Blues","Aja","Steely Dan",1977-09-23,455497,62,false,kootlefoosh,2025-05-03T09:27:32Z,"yacht rock,classic rock","Geffen",0.74,0.46,0,-15.859,1,0.0392,0.64,0.00123,0.0827,0.553,115.745,4
spotify:track:1prZ0pr6XoRCxcrC3MCL0M,"Everywhere","Greatest Hits","Fleetwood Mac",1988-11-21,222733,71,false,kootlefoosh,2025-05-03T09:27:32Z,"yacht rock,classic rock,soft rock","Warner Records",0.69,0.54,4,-10.516,1,0.0317,0.218,0.00657,0.115,0.764,114.846,4
spotify:track:7qQUrs6UKxAq458W45Xcu7,"Taz","Songs for Babes","Talons'",2009-09-02,124293,0,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,indie folk,anti-folk","Own Records",0.265,0.222,2,-16.464,1,0.0416,0.756,0.0265,0.109,0.119,85.92,4
spotify:track:1WAH2PjzXTpwFid3JT3YA4,"Priorities","Pronounced McGee","Mk.gee",2018-05-18,243327,39,false,kootlefoosh,2025-05-03T09:27:32Z,"","Orchard Ears",0.617,0.651,1,-4.991,1,0.0298,0.0582,0.00022,0.2,0.663,115.975,4
spotify:track:6J8SLfoFCtCCLINJWYnNK7,"Doldrum Corp.","Blank Banshee 1","Blank Banshee",2013-10-20,83870,14,false,kootlefoosh,2025-05-03T09:27:32Z,"vaporwave,plunderphonics,chillwave","Hologram Bay",0.59,0.106,0,-9.286,0,0.0486,0.86,0.676,0.0905,0.33,139.59,5
spotify:track:6R6ihJhRbgu7JxJKIbW57w,"Provider","Provider","Frank Ocean",2017-08-27,243238,65,false,kootlefoosh,2025-05-03T09:27:32Z,"","Blonded",0.654,0.325,2,-11.925,1,0.282,0.74,0.0000214,0.152,0.39,139.886,4
spotify:track:2DgMxFMUQRPthW4ROhjen1,"SWEET","SATURATION II","BROCKHAMPTON",2017-08-25,274274,57,true,kootlefoosh,2025-05-03T09:27:32Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.718,0.628,10,-6.007,0,0.223,0.543,0,0.116,0.722,92.107,4
spotify:track:1EaKU4dMbesXXd3BrLCtYG,"ELEMENT.","DAMN.","Kendrick Lamar",2017-04-14,208733,69,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,4
spotify:track:3YN2Q4dBTFZFXOJv5e4MiE,"Two Can Win","Donuts","J Dilla",2006-02-07,107293,48,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics,alternative hip hop,jazz rap","Stones Throw Records",0.387,0.761,10,-9.68,0,0.41,0.011,0.224,0.775,0.807,185.182,4
spotify:track:6kl1qtQXQsFiIWRBK24Cfp,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)","RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)","A$AP Mob;A$AP Rocky;Playboi Carti;Quavo;Lil Uzi Vert;Frank Ocean",2017-05-22,255413,56,true,kootlefoosh,2025-05-03T09:27:32Z,"rap,rage rap,melodic rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.848,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,4
spotify:track:3QRQwnaENDNslrc5tNUGgE,"Lava Lamp","Drunk","Thundercat",2017-02-24,178569,58,false,kootlefoosh,2025-05-03T09:27:32Z,"","Brainfeeder",0.471,0.551,7,-11.161,1,0.0528,0.737,0.452,0.11,0.248,76.002,4
spotify:track:1BViPjTT585XAhkUUrkts0,"Seigfried","Blonde","Frank Ocean",2016-08-20,334570,76,false,kootlefoosh,2025-05-03T09:27:32Z,"","Boys Don't Cry",0.377,0.253,4,-11.155,0,0.0387,0.975,0.000259,0.101,0.367,125.403,3
spotify:track:4kUZvXB3LC3an3HX6h0s17,"Cudi Montage","KIDS SEE GHOSTS","KIDS SEE GHOSTS",2018-06-08,197000,62,true,kootlefoosh,2025-05-03T09:27:32Z,"","Getting Out Our Dreams, Inc./Def Jam Recordings",0.729,0.504,8,-6.784,0,0.0321,0.401,0.00000144,0.121,0.305,110.011,4
spotify:track:2Lc6Uq2QqdyjlvEXVRnLEk,"Melt!","L.A. EP 2 X 3","Flying Lotus;Monopoly",2008-11-24,228573,10,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,experimental hip hop,nu jazz,glitch,polka","Warp Records",0.726,0.955,11,-6.011,1,0.199,0.539,0.234,0.0831,0.724,90.959,4
spotify:track:6m192NGYZHIbO5UBkkM4oN,"Thuggin’","Piñata","Freddie Gibbs;Madlib",2014-03-18,226520,61,true,kootlefoosh,2025-05-03T09:27:32Z,"jazz rap,alternative hip hop,experimental hip hop,plunderphonics","Madlib Invazion",0.428,0.604,11,-8.561,0,0.203,0.0302,0.000648,0.161,0.256,91.547,4
spotify:track:5Uqk4advjDTn8XHZegplGL,"Massage Situation","Reset EP","Flying Lotus",2007-10-01,167173,42,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,experimental hip hop,nu jazz,glitch","Warp Records",0.603,0.604,3,-5.06,0,0.0682,0.0107,0.00123,0.108,0.413,93.064,4
spotify:track:5WoaF1B5XIEnWfmb5NZikf,"Sky Walker (feat. Travis Scott)","War & Leisure","Miguel;Travis Scott",2017-12-01,259334,79,true,kootlefoosh,2025-05-03T09:27:32Z,"r&b,rap","ByStorm Entertainment/RCA Records",0.674,0.506,6,-10.532,1,0.0434,0.173,0,0.0866,0.183,145.965,4
spotify:track:2wXlup9QFwDwW4jslt46X5,"Even Though","Even Though - EP","Giraffage;xxyyxx",2012-05-14,314197,23,false,kootlefoosh,2025-05-03T09:27:32Z,"chillwave,future bass,witch house","Kitsuné Musique",0.66,0.538,6,-8.992,1,0.0641,0.000318,0.0095,0.0623,0.208,141.96,4
spotify:track:1KOqY0QTSadQFRgbNw1sLh,"Never Catch Me","You're Dead!","Flying Lotus;Kendrick Lamar",2014-10-06,234486,61,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,experimental hip hop,nu jazz,glitch,hip hop,west coast hip hop","Warp Records",0.526,0.936,8,-4.576,1,0.262,0.316,0.000417,0.261,0.283,81.305,4
spotify:track:3oiWJRodKWwBH18xCqELk9,"Coronus, the Terminator","You're Dead!","Flying Lotus",2014-10-06,160136,39,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,experimental hip hop,nu jazz,glitch","Warp Records",0.45,0.53,2,-6.158,0,0.035,0.18,0.0468,0.138,0.289,79.974,4
spotify:track:08ydxMk5DKWYaTkKW82vXh,"Turtles","You're Dead!","Flying Lotus",2014-10-06,126688,0,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,experimental hip hop,nu jazz,glitch","Warp Records",0.479,0.79,11,-6.084,0,0.0375,0.233,0.402,0.12,0.238,146.055,4
spotify:track:5JLSIy36h3QNQoanUJOd98,"Gamble","Midnight Menu","TOKiMONSTA",2010-07-22,146441,34,false,kootlefoosh,2025-05-03T09:27:32Z,"","Young Art Records",0.626,0.791,10,-9.355,0,0.23,0.282,0.968,0.301,0.775,87.759,4
spotify:track:1jftCaIWMNqx6YGlt0dXdD,"angel","selected eccojams","elricfd",2023-04-03,241281,12,false,kootlefoosh,2025-05-03T09:27:32Z,"shoegaze,dream pop,plunderphonics,vaporwave","chuck person",0.189,0.807,7,-6.623,1,0.0414,0.0292,0.000102,0.412,0.328,67.315,4
spotify:track:6uyDJOfz9zxHGcFVft44Bx,"Americans","R Plus Seven","Oneohtrix Point Never",2013-09-30,318000,36,false,kootlefoosh,2025-05-03T09:27:32Z,"plunderphonics,idm,drone,ambient,experimental,vaporwave","Warp Records",0.304,0.879,8,-9.061,1,0.0796,0.388,0.811,0.445,0.0369,89.993,5
spotify:track:6apYeqa08uUqbewiw1IzuS,"Clear Moon - Pre-Human Version","Pre-Human Ideas","Mount Eerie",2013-11-12,176306,2,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.232,0.172,9,-14.339,0,0.0382,0.308,0.808,0.107,0.0335,126.077,4
spotify:track:1OD2YXIOmfYmBAYfV1maRV,"Movements (Chapter III)","Nothing Is Still","Leon Vynehall",2018-06-15,231640,52,false,kootlefoosh,2025-05-03T09:27:32Z,"lo-fi house,deep house","Ninja Tune",0.52,0.304,11,-15.255,0,0.0284,0.816,0.366,0.0948,0.0392,103.981,4
spotify:track:5vuJuBqwzHJgCA1ysRfwxZ,"good kid","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar",2012,214120,59,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.451,0.831,5,-8.641,0,0.308,0.0623,0,0.185,0.41,176.173,4
spotify:track:2cDCojn6uIBM6A5xTAbl3H,"m.A.A.d city","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar;MC Eiht",2012,350120,65,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop,g-funk,gangster rap","Aftermath",0.487,0.729,2,-6.815,1,0.271,0.0538,0.00000409,0.44,0.217,91.066,4
spotify:track:5qz90fqj8qIpu6CoQRi4kI,"Galaxy In Janaki","Cosmogramma","Flying Lotus",2010-05-03,147640,32,false,kootlefoosh,2025-05-03T09:27:32Z,"idm,experimental hip hop,nu jazz,glitch","Warp",0.439,0.962,3,-3.329,0,0.0865,0.0111,0.00239,0.35,0.537,80.536,4
spotify:track:1IM5em8ceA9Ukorn9xf19w,"Rhinestone Cowboy","Madvillainy","Madvillain;Madlib;MF DOOM",2004-03-24,239826,53,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,alternative hip hop,jazz rap,plunderphonics,east coast hip hop","Stones Throw Records",0.31,0.692,0,-7.227,1,0.249,0.298,0.00158,0.321,0.404,142.388,3
spotify:track:4D6TpthzUVNTjWQqfBW5Kb,"All Of The Lights (Interlude)","My Beautiful Dark Twisted Fantasy","Kanye West",2010-11-22,62253,62,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Roc-A-Fella",0.296,0.0792,10,-16.569,0,0.0389,0.902,0.591,0.128,0.496,110.95,3
spotify:track:22L7bfCiAkJo5xGSQgmiIO,"All Of The Lights","My Beautiful Dark Twisted Fantasy","Kanye West",2010-11-22,299613,83,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Roc-A-Fella",0.531,0.803,1,-3.284,1,0.0717,0.0796,0.0000171,0.176,0.221,142.113,4
spotify:track:4PpuH4mxL0rD35mOWaLoKS,"Lemon","NO ONE EVER REALLY DIES","N.E.R.D;Rihanna;Pharrell Williams",2017-12-15,219706,61,true,kootlefoosh,2025-05-03T09:27:32Z,"","Columbia",0.916,0.727,1,-6.556,1,0.0861,0.00214,0.000145,0.118,0.201,94.997,4
spotify:track:4cTm3Ev9bUvy4ChJjB1nhl,"Juicy","Amala (Deluxe Version)","Doja Cat",2019-03-01,200933,61,true,kootlefoosh,2025-05-03T09:27:32Z,"","Kemosabe Records/RCA Records",0.77,0.697,0,-2.644,1,0.0607,0.0817,0,0.0663,0.428,170.084,4
spotify:track:0Dh7LsAuAyaaucEMD5ULHV,"Ordinary Pleasure","Outer Peace","Toro y Moi",2019-01-18,183752,55,false,kootlefoosh,2025-05-03T09:27:32Z,"chillwave","Carpark Records",0.882,0.781,7,-7.384,1,0.14,0.154,0.0163,0.105,0.783,115.006,4
spotify:track:7eWGnKg4B44sbBPpQp4y2c,"Dragonball Durag","It Is What It Is","Thundercat",2020-04-03,181922,64,false,kootlefoosh,2025-05-03T09:27:32Z,"","Brainfeeder",0.648,0.59,2,-9.664,1,0.0942,0.697,0.808,0.111,0.401,81.045,4
spotify:track:5IdQEHgtmj9th3OkfQKhf8,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)","Coloring Book","Chance the Rapper;Ty Dolla $ign;Anderson .Paak;BJ The Chicago Kid;Raury",2016-05-27,230016,51,true,kootlefoosh,2025-05-03T09:27:32Z,"trap soul","Chance the Rapper",0.381,0.462,8,-8.014,1,0.124,0.891,0,0.199,0.542,80.08,4
spotify:track:2q0VexHJirnUPnEOhr2DxK,"Biking","Biking","Frank Ocean;JAŸ-Z;Tyler, The Creator",2017-04-10,277520,67,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,east coast hip hop,rap","Blonded",0.673,0.463,2,-7.247,1,0.191,0.681,0.0000049,0.0907,0.268,147.981,4
spotify:track:4XDpeWqPADoWRKcUY3dC84,"November","Flower Boy","Tyler, The Creator",2017-07-21,225346,64,true,kootlefoosh,2025-05-03T09:27:32Z,"","Columbia",0.547,0.759,1,-7.039,0,0.413,0.354,0.0000215,0.676,0.575,91.85,4
spotify:track:6SwRhMLwNqEi6alNPVG00n,"LOYALTY. FEAT. RIHANNA.","DAMN.","Kendrick Lamar;Rihanna",2017-04-14,227360,78,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,4
spotify:track:7eqoqGkKwgOaWNNHx90uEZ,"Nights","Blonde","Frank Ocean",2016-08-20,307151,88,true,kootlefoosh,2025-05-03T09:27:32Z,"","Boys Don't Cry",0.457,0.551,5,-9.36,0,0.167,0.427,0.00000115,0.113,0.428,89.87,4
spotify:track:7rQQpep6Gf9oB5zwfEF6oY,"I Hold Nothing","No Flashlight","Mount Eerie",2015-09-25,300187,22,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,indie folk","P.W. Elverum & Sun",0.566,0.345,7,-18.122,1,0.0668,0.905,0.831,0.118,0.178,114.407,4
spotify:track:2XV5CUyw7gPVi18d718D4f,"Plantasia","Mother Earth's Plantasia","Mort Garson",2019-03-22,201178,52,false,kootlefoosh,2025-05-03T09:27:32Z,"","Sacred Bones Records",0.185,0.243,8,-12.646,1,0.0406,0.472,0.00772,0.0966,0.139,85.342,4
spotify:track:4wFBbeR03fah9nwy0isyO8,"The Predatory Wasp of the Palisades Is Out to Get Us!","Illinois","Sufjan Stevens",2005-07-05,323013,52,false,kootlefoosh,2025-05-03T09:27:32Z,"baroque pop","Asthmatic Kitty",0.47,0.42,4,-10.883,1,0.0363,0.918,0.0362,0.111,0.307,152.943,3
spotify:track:2tUiuvEUs1Tw2pnfZUeIz1,"Third of May / Ōdaigahara","Crack-Up","Fleet Foxes",2017-06-16,525426,39,false,kootlefoosh,2025-05-03T09:27:32Z,"indie folk,folk,indie","Nonesuch",0.266,0.464,1,-8.006,1,0.0322,0.117,0.0836,0.0867,0.252,142.777,3
spotify:track:4asVTLJhtAT6q98piAvfEo,"II. Solar System","Mount Eerie","The Microphones",2003-01-21,218653,37,false,kootlefoosh,2025-05-03T09:27:32Z,"slowcore,anti-folk,lo-fi indie,indie folk","P.W. Elverum & Sun",0.659,0.408,9,-15.293,0,0.0395,0.66,0.365,0.392,0.179,88.589,4
spotify:track:0q788echtkCMpQoQes4P6b,"JOHNNY","SATURATION III","BROCKHAMPTON",2017-12-15,251908,44,true,kootlefoosh,2025-05-03T09:27:32Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.612,0.858,0,-5.359,0,0.364,0.442,0,0.205,0.869,80.352,4
spotify:track:7KXYD0NGzDgZ3J0fQ72SGZ,"Soul Control","What's Your Pleasure?","Jessie Ware",2020-06-26,239280,49,false,kootlefoosh,2025-05-03T09:27:32Z,"","EMI",0.892,0.693,3,-8.872,0,0.0434,0.078,0.000861,0.0608,0.938,124.016,4
spotify:track:4tiuoO2lhdeF32Mt6KGRh7,"Total Entertainment Forever","Pure Comedy","Father John Misty",2017-04-07,173893,43,false,kootlefoosh,2025-05-03T09:27:32Z,"","Sub Pop Records",0.361,0.754,7,-5.877,0,0.0523,0.2,0.00000845,0.152,0.525,157.55,4
spotify:track:3b87zXbwvSYaDKDk5zHu37,"Punkero Sonidero","Ondatrópica (Deluxe Version)","Ondatrópica",2012-07-16,209186,0,false,kootlefoosh,2025-05-03T09:27:32Z,"electrocumbia,chicha,latin jazz","Soundway Records",0.637,0.781,6,-7.91,0,0.0414,0.0134,0.408,0.0988,0.565,120.715,4
spotify:track:1CKhx6sSkUxzomXnYZqSMh,"TOKYO","SATURATION II","BROCKHAMPTON",2017-08-25,192126,50,true,kootlefoosh,2025-05-03T09:27:32Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.632,0.625,2,-5.781,1,0.291,0.0644,0,0.689,0.535,139.981,4
spotify:track:0CjJqkWOpIUXdem5hUcxAk,"Momma","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,283120,60,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.615,0.743,1,-4.58,1,0.325,0.254,0,0.665,0.515,111.914,5
spotify:track:6m9qPYXmhge2QhBLfFKnVF,"Same Drugs","Coloring Book","Chance the Rapper",2016-05-27,257775,58,false,kootlefoosh,2025-05-03T09:27:32Z,"","Chance the Rapper",0.461,0.293,6,-9.52,1,0.0555,0.947,0.00000995,0.0936,0.531,180.297,4
spotify:track:3D1VUmjj0IlhdHqGConc7C,"(No One Knows Me) Like the Piano","Process","Sampha",2017-02-03,218160,48,false,kootlefoosh,2025-05-03T09:27:32Z,"indie soul","Young",0.62,0.199,10,-13.788,1,0.0344,0.976,0.00178,0.107,0.179,129.01,4
spotify:track:35xSkNIXi504fcEwz9USRB,"Solo","Blonde","Frank Ocean",2016-08-20,257380,73,true,kootlefoosh,2025-05-03T09:27:32Z,"","Boys Don't Cry",0.469,0.289,5,-10.625,0,0.0366,0.85,0.00000248,0.161,0.258,133.805,4
spotify:track:1yupbrI7ROhigIHpQBevPh,"Chicago","Illinois","Sufjan Stevens",2005-07-05,364613,62,false,kootlefoosh,2025-05-03T09:27:32Z,"baroque pop","Asthmatic Kitty",0.582,0.464,7,-9.657,1,0.0304,0.585,0,0.0892,0.446,124.97,4
spotify:track:4BHSjbYylfOH5WAGusDyni,"YAH.","DAMN.","Kendrick Lamar",2017-04-14,160293,64,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.67,0.7,1,-7.893,1,0.196,0.576,0.00000534,0.226,0.648,69.986,4
spotify:track:1mAEQbdq0dZQWfujWG6rCd,"Azucar","Some Rap Songs","Earl Sweatshirt",2018-11-30,85840,49,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,alternative hip hop","Tan Cressida/Columbia",0.459,0.864,1,-2.163,1,0.263,0.171,0.00000295,0.683,0.703,106.175,4
spotify:track:2I3dW2dCBZAJGj5X21E53k,"Kids See Ghosts","KIDS SEE GHOSTS","KIDS SEE GHOSTS;Yasiin Bey",2018-06-08,245098,59,true,kootlefoosh,2025-05-03T09:27:32Z,"","Getting Out Our Dreams, Inc./Def Jam Recordings",0.841,0.682,2,-7.007,1,0.0458,0.113,0.0000965,0.131,0.338,94.985,4
spotify:track:4O9tOyMOq8Oioun2MsULH5,"RENTAL","SATURATION III","BROCKHAMPTON",2017-12-15,213658,54,true,kootlefoosh,2025-05-03T09:27:32Z,"","QUESTION EVERYTHING, INC. / EMPIRE",0.672,0.452,0,-7.947,1,0.0738,0.194,0,0.251,0.514,82.012,4
spotify:track:0yhxBvedRdGxsPZHJNI4VA,"I Thought About Killing You","ye","Kanye West",2018-06-01,274186,62,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Getting Out Our Dreams, Inc./Def Jam Recordings",0.752,0.396,2,-7.932,1,0.411,0.867,0,0.0486,0.417,116.016,4
spotify:track:1qsHYUd2c1wFGcn7e63QmG,"Yikes","ye","Kanye West",2018-06-01,188773,65,true,kootlefoosh,2025-05-03T09:27:32Z,"rap","Getting Out Our Dreams, Inc./Def Jam Recordings",0.683,0.776,1,-3.251,0,0.341,0.15,0,0.227,0.223,173.996,4
spotify:track:5SxlUF7J8tyFIEF22EomeP,"Pothole (feat. Jaden Smith)","Flower Boy","Tyler, The Creator;Alexander Brettin;Jaden",2017-07-21,237000,61,true,kootlefoosh,2025-05-03T09:27:32Z,"","Columbia",0.543,0.572,11,-8.974,1,0.338,0.51,0.00000723,0.28,0.569,89.386,4
spotify:track:3vbxQpZdIXJ3oALBd8OyQ6,"Come On! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me In A Dream","Illinois","Sufjan Stevens",2005-07-05,405626,48,false,kootlefoosh,2025-05-03T09:27:32Z,"baroque pop","Asthmatic Kitty",0.429,0.457,4,-8.495,0,0.0332,0.518,0.0867,0.123,0.709,109.86,4
spotify:track:6NYlCuBQRVnO4dpUZKpP6j,"In Twenty Years or So","Pure Comedy","Father John Misty",2017-04-07,387168,29,false,kootlefoosh,2025-05-03T09:27:32Z,"","Sub Pop Records",0.239,0.143,0,-13.191,1,0.0359,0.317,0.000727,0.0817,0.0897,78.739,4
spotify:track:3I0FBDc1c1BLNtXWKVjmFg,"untitled 02 | 06.23.2014.","untitled unmastered.","Kendrick Lamar",2016-03-04,258826,63,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.667,0.508,5,-10.337,1,0.451,0.341,0,0.644,0.093,89.436,3
spotify:track:3FsqOTQT3d7c296eStnEnl,"Lean Beef Patty","SCARING THE HOES","JPEGMAFIA;Danny Brown",2023-03-24,107586,51,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,alternative hip hop,experimental","2023 PEGGY under exclusive license to AWAL Recordings America, Inc.",0.497,0.967,2,-1.424,1,0.427,0.149,0,0.335,0.753,157.203,4
spotify:track:7JKYgo3fpAMRSk96fUj1Uj,"Macaulay Culkin","Veteran","JPEGMAFIA",2018-01-19,117482,0,true,kootlefoosh,2025-05-03T09:27:32Z,"experimental hip hop,alternative hip hop,experimental","JPEGMafia",0.514,0.774,1,-5.842,1,0.291,0.0371,0,0.352,0.595,134.235,4
spotify:track:72hFOhhhnOJZnnp6uVOgPn,"Complexion (A Zulu Love)","To Pimp A Butterfly","Kendrick Lamar;Rapsody",2015-03-16,263360,59,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.665,0.558,2,-7.863,0,0.303,0.566,0.00000457,0.219,0.37,89.953,4
spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,"The Blacker The Berry","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,328826,63,true,kootlefoosh,2025-05-03T09:27:32Z,"hip hop,west coast hip hop","Aftermath",0.553,0.852,10,-4.08,0,0.305,0.00713,0,0.463,0.27,176.058,4
spotify:track:5VdaMUzoQetwxQwtWAd022,"Salad Days","Salad Days","Mac DeMarco",2014-04-01,145893,65,false,kootlefoosh,2025-05-03T09:27:32Z,"indie,lo-fi indie","Captured Tracks",0.431,0.771,5,-7.176,1,0.0375,0.0877,0.0214,0.121,0.772,201.002,4
spotify:track:7yMiX7n9SBvadzox8T5jzT,"Clint Eastwood","Gorillaz","Gorillaz;Del The Funky Homosapien",2001,340920,76,true,kootlefoosh,2025-05-03T09:27:32Z,"","Parlophone UK",0.663,0.694,10,-8.627,0,0.171,0.0253,0,0.0698,0.525,167.953,4
spotify:track:2yN9PLpUFK8LKMrhGRTVDB,"Chrome (Like Ooh)","Laila’s Wisdom","Rapsody",2017-09-22,207786,20,true,kootlefoosh,2025-05-03T09:27:32Z,"","Rapsody",0.476,0.883,10,-6.079,0,0.476,0.243,0,0.403,0.757,183.192,4
spotify:track:4ak2o6pc8TY76C5JrY6UAw,"Faxing Berlin - Piano Acoustic Version","Faxing Berlin x4","deadmau5",2017-01-16,105078,34,false,kootlefoosh,2025-05-03T09:27:32Z,"edm,progressive house,dubstep","Play Records",0.86,0.543,10,-11.644,1,0.118,0.192,0.831,0.112,0.131,127.987,4
spotify:track:1ri9xlwv99u8jL1RZVjs1R,"Bizarre Love Triangle","Acoustic Love","Frente!",2017-12-21,119813,47,false,kootlefoosh,2025-05-03T09:27:32Z,"","Warner Music Group - X5 Music Group",0.738,0.198,1,-10.919,1,0.0625,0.906,0,0.105,0.682,123.158,4
spotify:track:2qtoRFCOEL1gRn5q9DJC7F,"Solo (Reprise)","Blonde","Frank Ocean",2016-08-20,78742,63,false,kootlefoosh,2025-05-03T09:27:32Z,"","Boys Don't Cry",0.669,0.749,7,-6.811,0,0.141,0.413,0,0.0848,0.608,80.169,4
